Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Other_energy_wh,Global_active_power_lag1,Global_active_power_lag24,Global_active_power_lag168,Global_active_power_rolling_mean24,Voltage_lag1,Global_intensity_lag1,Global_intensity_rolling_mean24,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,Global_active_power_rolling_std24,is_weekend_True
1.9156666666666664,0.2654333333333333,242.31716666666668,7.916666666666667,0.0,0.5833333333333334,0.0,31.34444444444444,1.4934666666666667,2.6753333333333336,1.3096333333333334,1.2196875,244.18766666666667,6.126666666666667,5.074722222222222,0.49999999999999994,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,0.8875042733686361,False
3.0446,0.1567666666666666,241.6805,12.696666666666664,9.683333333333334,0.0,11.733333333333333,29.326666666666668,1.9156666666666664,2.0929333333333333,1.5619333333333332,1.2593402777777778,242.31716666666668,7.916666666666667,5.236527777777778,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,0.9474514862207746,False
2.9126,0.3236666666666667,241.051,12.446666666666664,22.65,0.0,4.533333333333333,21.36,3.0446,1.5,1.7560666666666669,1.318198611111111,241.6805,12.696666666666664,5.486527777777777,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,1.0051711222823987,False
2.224933333333333,0.2029,242.28516666666667,9.47,18.7,0.5666666666666667,0.0,17.815555555555555,2.9126,3.2399333333333336,1.6820666666666668,1.2759069444444444,241.051,12.446666666666664,5.306666666666667,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,0.9400431102242698,False
1.7837333333333334,0.0884,245.512,7.423333333333333,5.65,0.0,5.116666666666666,18.962222222222223,2.224933333333333,1.3715333333333333,1.7330333333333334,1.2930819444444444,242.28516666666667,9.47,5.380833333333334,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,0.9456152317255804,False
1.7403333333333333,0.1589666666666666,245.83566666666667,7.176666666666667,6.0,0.35,9.583333333333334,13.072222222222218,1.7837333333333334,3.096833333333333,1.7842999999999998,1.2365611111111112,245.512,7.423333333333333,5.145555555555555,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0,0.8706861874249706,False
3.872833333333333,0.4538,241.69466666666668,16.3,27.416666666666668,0.2333333333333333,0.0,36.89722222222223,1.7403333333333333,2.007133333333333,1.9493,1.314298611111111,245.83566666666667,7.176666666666667,5.478333333333333,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,1.0139738200166473,False
2.0718,0.286,239.329,8.753333333333334,3.8,0.0,4.366666666666666,26.363333333333333,3.872833333333333,1.6865,2.1549,1.3303527777777777,241.69466666666668,16.3,5.545972222222222,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,1.0231319283897384,False
2.4230666666666663,0.2068666666666666,239.88916666666668,10.136666666666668,0.0,4.55,6.5,29.33444444444444,2.0718,0.5052,2.402533333333333,1.410263888888889,239.329,8.753333333333334,5.880416666666666,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,1.0307503254063457,False
1.6295,0.1536666666666666,241.3288333333333,6.776666666666667,0.0,5.083333333333333,0.0,22.075000000000003,2.4230666666666663,0.4540333333333333,2.6145,1.4592416666666665,239.88916666666668,10.136666666666668,6.085694444444445,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0,1.011077325093806,False
1.9771333333333332,0.2220333333333333,241.73466666666667,8.216666666666667,0.0,0.05,6.183333333333334,26.71888888888889,1.6295,0.4741,3.050566666666666,1.5218680555555555,241.3288333333333,6.776666666666667,6.346527777777777,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,0.993805976674197,False
3.8368666666666655,0.1498666666666666,238.556,16.143333333333334,7.266666666666667,16.616666666666667,17.433333333333334,22.631111111111107,1.9771333333333332,0.4840333333333333,2.1697333333333333,1.6615694444444447,241.73466666666667,8.216666666666667,6.935694444444444,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,1.073994565784645,False
4.2148666666666665,0.0695666666666666,237.7605,17.743333333333332,9.166666666666666,1.4833333333333334,5.683333333333334,53.914444444444456,3.8368666666666655,0.4797666666666666,1.7388,1.8171986111111111,238.556,16.143333333333334,7.5929166666666665,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,1.162288932269118,False
2.592233333333333,0.1494333333333333,243.218,10.62,0.0,1.2333333333333334,0.0,41.97055555555555,4.2148666666666665,0.4863333333333333,1.5472666666666666,1.9049444444444443,237.7605,17.743333333333332,7.951527777777778,-0.25881904510252157,0.9659258262890681,0.0,1.0,-2.4492935982947064e-16,1.0,1.1366570055548757,False
2.4242666666666666,0.0740333333333333,244.66566666666668,9.826666666666666,0.0,0.1833333333333333,0.0,40.22111111111112,2.592233333333333,0.9995666666666668,0.8371333333333334,1.9643069444444443,243.218,10.62,8.188194444444443,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1.1244547143552168,False
2.4026333333333336,0.1251333333333333,241.41433333333333,9.896666666666668,0.0,0.7666666666666667,0.0,39.27722222222223,2.4242666666666666,1.2067666666666663,0.3530333333333333,2.0141347222222223,244.66566666666668,9.826666666666666,8.395138888888889,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1.1158899485796017,False
2.4109333333333334,0.0489,245.07766666666663,9.763333333333332,0.0,0.1833333333333333,0.0,39.99888888888889,2.4026333333333336,0.438,0.3272333333333333,2.0963402777777778,241.41433333333333,9.896666666666668,8.725138888888887,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1.0663000041445045,False
2.4490666666666665,0.0837666666666666,245.519,9.91,0.0,0.1666666666666666,0.0,40.65111111111111,2.4109333333333334,0.5899666666666668,0.3083,2.173802777777778,245.07766666666663,9.763333333333332,9.038055555555557,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1.0185698624671022,False
2.9925,0.1209666666666666,244.8775,12.17,0.0,0.7833333333333333,8.833333333333334,40.25833333333333,2.4490666666666665,0.5786666666666667,0.3278333333333333,2.2743791666666664,245.519,9.91,9.44736111111111,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.9723386482300242,False
2.3877333333333337,0.0664666666666666,243.42466666666667,9.73,0.0,0.0333333333333333,0.0,39.76222222222223,2.9925,0.6201000000000001,0.3066666666666666,2.3480305555555554,244.8775,12.17,9.748194444444444,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.9062871517577787,False
2.3882,0.0674666666666666,243.405,9.76,0.0,0.25,0.0,39.55333333333333,2.3877333333333337,0.2640666666666666,0.7963333333333333,2.4365361111111112,243.42466666666667,9.73,10.109444444444444,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7902093208236595,False
3.136066666666667,0.1037666666666666,239.21966666666668,13.096666666666666,0.0,0.3333333333333333,2.4,49.53444444444444,2.3882,0.6768,1.7856333333333334,2.5390055555555553,243.405,9.76,10.537083333333333,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7071860912098363,False
2.365933333333333,0.0797666666666666,239.04966666666667,9.896666666666668,0.0,0.0,12.55,26.88222222222221,3.136066666666667,2.6111,3.879033333333333,2.5287902777777775,239.21966666666668,13.096666666666666,10.49986111111111,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7078697925711374,False
3.5450666666666666,0.1134,237.2873333333333,14.926666666666668,0.0,9.216666666666669,15.0,34.867777777777775,2.365933333333333,1.4934666666666667,1.6177666666666668,2.6142736111111113,239.04966666666667,9.896666666666668,10.866527777777778,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7012528200864145,False
4.0419,0.0652333333333333,237.35166666666663,16.99,0.0,0.0,17.266666666666666,50.09833333333333,3.5450666666666666,1.9156666666666664,0.4371333333333334,2.7028666666666665,237.2873333333333,14.926666666666668,11.244583333333333,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7422665887619306,False
2.373533333333333,0.0660666666666666,239.17933333333332,9.906666666666666,0.0,0.0,17.533333333333335,22.025555555555552,4.0419,3.0446,2.321633333333333,2.6749055555555556,237.35166666666663,16.99,11.128333333333332,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7414729126931419,False
2.4647,0.0967,239.4145,10.333333333333334,0.0,0.5666666666666667,17.566666666666666,22.945000000000004,2.373533333333333,2.9126,0.4306666666666666,2.6562430555555556,239.17933333333332,9.906666666666666,11.04027777777778,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7408666088599172,False
2.8868,0.1609333333333333,239.661,12.113333333333332,0.0,0.0,17.583333333333332,30.530000000000005,2.4647,2.224933333333333,0.3004666666666666,2.6838208333333333,239.4145,10.333333333333334,11.150416666666667,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7364188392112002,False
3.8266,0.1780333333333333,243.32566666666668,15.826666666666666,0.0,26.05,18.133333333333333,19.593333333333327,2.8868,1.7837333333333334,0.3021333333333333,2.768940277777778,239.661,12.113333333333332,11.500555555555556,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7458607894212277,False
2.6296000000000004,0.1008333333333333,245.3138333333333,10.75,0.0,0.6333333333333333,18.4,24.793333333333344,3.8266,1.7403333333333333,0.4213666666666666,2.8059930555555557,243.32566666666668,15.826666666666666,11.649444444444446,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7139457098521895,False
3.450733333333333,0.2350666666666666,241.17666666666668,14.403333333333334,0.0,0.4166666666666667,17.816666666666666,39.2788888888889,2.6296000000000004,3.872833333333333,1.3721333333333334,2.788405555555556,245.3138333333333,10.75,11.570416666666667,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.6913642193055062,False
3.3423333333333334,0.1036,237.87116666666668,14.06,0.0,0.7666666666666667,17.333333333333332,37.605555555555554,3.450733333333333,2.0718,2.1115,2.8413444444444447,241.17666666666668,14.403333333333334,11.791527777777778,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.6826959016092569,False
3.2467,0.1835,239.42183333333327,13.57,0.0,0.1666666666666666,17.55,36.395,3.3423333333333334,2.4230666666666663,2.2047000000000003,2.8756625000000002,237.87116666666668,14.06,11.934583333333334,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.6814558040551396,False
3.034,0.2446333333333333,239.4535,12.67,0.0,0.3666666666666666,17.566666666666666,32.63333333333334,3.2467,1.6295,1.8421,2.9341833333333334,239.42183333333327,13.57,12.180138888888889,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.6279969389752793,False
3.479,0.1581,240.93533333333332,14.51,8.516666666666667,0.5666666666666667,17.766666666666666,31.133333333333333,3.034,1.9771333333333332,2.940533333333333,2.9967611111111108,239.4535,12.67,12.442361111111111,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.6028065012413271,False
2.6584,0.0933666666666666,240.8528333333333,11.143333333333334,9.583333333333334,0.1666666666666666,16.35,18.206666666666663,3.479,3.8368666666666655,1.4428666666666667,2.947658333333333,240.93533333333332,14.51,12.234027777777776,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.5789227440678382,False
0.8636,0.1024666666666666,244.59233333333336,3.7633333333333336,0.0,0.6,0.0,13.793333333333337,2.6584,4.2148666666666665,0.7200000000000001,2.808022222222222,240.8528333333333,11.143333333333334,11.65152777777778,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.6586550801118658,False
0.7682,0.0795,246.52033333333333,3.333333333333333,0.0,0.0,0.0,12.803333333333336,0.8636,2.592233333333333,0.3837,2.7320208333333333,244.59233333333336,3.7633333333333336,11.347916666666668,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.7788980683941067,False
0.4829666666666667,0.1064333333333333,247.76783333333333,2.2133333333333334,0.0,0.0,0.0,8.049444444444445,0.7682,2.4242666666666666,0.4598333333333333,2.651133333333333,246.52033333333333,3.333333333333333,11.030694444444443,0.0,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.9031393492449504,False
0.4934666666666666,0.1882,248.0925,2.3433333333333333,0.0,0.5833333333333334,0.0,7.641111111111111,0.4829666666666667,2.4026333333333336,0.2586666666666666,2.571584722222222,247.76783333333333,2.2133333333333334,10.715972222222222,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.0043838122534787,False
0.4795,0.1278333333333333,250.3425,2.1933333333333334,0.0,0.0,0.0,7.991666666666666,0.4934666666666666,2.4109333333333334,0.7843666666666667,2.4911083333333335,248.0925,2.3433333333333333,10.400555555555556,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.09142253025172,False
0.4441333333333333,0.0972666666666666,248.267,2.063333333333333,0.0,0.1666666666666666,0.0,7.235555555555555,0.4795,2.4490666666666665,0.3100333333333333,2.4075694444444444,250.3425,2.1933333333333334,10.073611111111111,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.1687697258111323,False
0.4740333333333333,0.1465666666666666,247.66066666666663,2.236666666666667,0.0,0.4333333333333333,0.0,7.467222222222222,0.4441333333333333,2.9925,0.289,2.302633333333333,248.267,2.063333333333333,9.659722222222223,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.225643779293075,False
1.0365333333333333,0.0853,246.17783333333333,4.3933333333333335,0.0,0.0,9.9,7.375555555555556,0.4740333333333333,2.3877333333333337,0.2627,2.2463333333333333,247.66066666666663,2.236666666666667,9.43736111111111,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.2523084099852608,False
0.4744,0.1452,247.7756666666667,2.22,0.0,0.4666666666666667,0.0,7.439999999999999,1.0365333333333333,2.3882,0.2835999999999999,2.1665916666666667,246.17783333333333,4.3933333333333335,9.123194444444444,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.3027957916752606,False
2.049866666666667,0.1597333333333333,240.742,8.7,0.0,0.1166666666666666,4.716666666666667,29.331111111111117,0.4744,3.136066666666667,1.5266333333333333,2.1213333333333333,247.7756666666667,2.22,8.94,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.2864165169839386,False
2.164733333333333,0.1003,240.453,8.97,0.0,0.0,17.733333333333334,18.34555555555555,2.049866666666667,2.365933333333333,2.9176,2.11295,240.742,8.7,8.90138888888889,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.2854083963138,False
2.328966666666666,0.1386666666666666,240.5115,9.67,0.0,0.5666666666666667,17.716666666666665,20.532777777777778,2.164733333333333,3.5450666666666666,1.3855333333333333,2.0622791666666664,240.453,8.97,8.682361111111112,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.249980928465624,False
2.3169666666666666,0.0738666666666666,238.90666666666667,9.666666666666666,0.0,0.0,17.483333333333334,21.132777777777772,2.328966666666666,4.0419,1.5103000000000002,1.9904069444444443,240.5115,9.67,8.37722222222222,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.1787686220978388,False
1.3156,0.0624333333333333,240.1125,5.41,0.0,0.0,17.65,4.276666666666671,2.3169666666666666,2.373533333333333,2.8924000000000003,1.9463263888888889,238.90666666666667,9.666666666666666,8.189861111111112,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.183589602337431,False
1.0784,0.1461333333333333,240.8263333333333,4.513333333333334,0.0,0.5833333333333334,12.833333333333334,4.55666666666667,1.3156,2.4647,1.4210333333333334,1.888563888888889,240.1125,5.41,7.947361111111111,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.1909960909217918,False
0.2641666666666666,0.0803,243.0656666666667,1.1966666666666663,0.0,0.0,0.0,4.402777777777778,1.0784,2.8868,1.4284,1.7792874999999997,240.8263333333333,4.513333333333334,7.4925,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.2154878773487998,False
0.2638333333333333,0.0789666666666666,245.23233333333332,1.21,0.0,0.0333333333333333,0.0,4.363888888888889,0.2641666666666666,3.8266,1.2949,1.6308388888888887,243.0656666666667,1.1966666666666663,6.883472222222223,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.1713365282374066,False
0.3332,0.1795,245.698,1.5666666666666669,0.0,0.55,0.0,5.003333333333333,0.2638333333333333,2.6296000000000004,0.2811333333333333,1.5351555555555556,245.23233333333332,1.21,6.5008333333333335,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.1799647886610345,False
0.2968,0.1370333333333333,246.0223333333333,1.3266666666666669,0.0,0.0,0.0,4.946666666666667,0.3332,3.450733333333333,0.4684333333333333,1.4037416666666669,245.698,1.5666666666666669,5.955972222222223,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.1320029261689575,False
0.5012666666666666,0.1211,241.03366666666668,2.1766666666666667,0.0,0.3333333333333333,0.0,8.02111111111111,0.2968,3.3423333333333334,0.5735,1.2853638888888888,246.0223333333333,1.3266666666666669,5.460833333333333,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.0671560883489215,False
1.8244,0.0913666666666666,238.36933333333332,7.663333333333333,0.0,0.25,0.0,30.15666666666667,0.5012666666666666,3.2467,2.8368333333333333,1.2261013888888888,241.03366666666668,2.1766666666666667,5.214722222222222,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.9902204458842854,False
1.7362666666666666,0.1697333333333333,239.61366666666663,7.363333333333333,0.0,0.0,0.0,28.93777777777778,1.8244,3.034,3.2486333333333333,1.1720291666666667,238.36933333333332,7.663333333333333,4.993611111111111,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.9201592518286474,False
2.3531,0.1627666666666666,242.08166666666665,9.723333333333333,0.0,0.5833333333333334,17.55,21.085,1.7362666666666666,3.479,3.5754666666666663,1.1251166666666668,239.61366666666663,7.363333333333333,4.7941666666666665,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.8207614498650336,False
1.3297333333333334,0.0798333333333333,242.7313333333333,5.446666666666667,0.0,0.0,0.6833333333333333,21.47888888888889,2.3531,2.6584,3.646066666666667,1.0697555555555556,242.08166666666665,9.723333333333333,4.556805555555555,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.7550205572059306,False
1.0835,0.102,242.78166666666667,4.473333333333333,0.0,0.0,0.0,18.058333333333337,1.3297333333333334,0.8636,3.058966666666667,1.0789180555555555,242.7313333333333,5.446666666666667,4.586388888888888,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.7537432074652021,False
0.3535,0.2011666666666666,246.151,1.68,0.0,0.5666666666666667,0.0,5.325000000000001,1.0835,0.7682,2.3817666666666666,1.0616388888888888,242.78166666666667,4.473333333333333,4.5175,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.7658323945156306,False
1.0185333333333333,0.1042,243.6835,4.260000000000001,0.0,0.0,12.1,4.875555555555556,0.3535,0.4829666666666667,1.5358666666666667,1.0839541666666666,246.151,1.68,4.602777777777778,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.7559769989735563,False
